App,Category,Rating,Reviews,Installs,Type,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Reviews_numeric,Reviews_isnull,Price Numerical,Positive Ratio
"All Football GO- Live Score, Games",SPORTS,4.6,1981.0,"100,000+",Free,Everyone,Sports,2018-06-21,2.9.9go,4.1 and up,1981.0,False,0.0,0.8333333333333334
Championat,SPORTS,4.3,36490.0,"1,000,000+",Free,Everyone,Sports,2018-07-25,Varies with device,Varies with device,36490.0,False,0.0,0.625
Goal Live Scores,SPORTS,4.4,232423.0,"5,000,000+",Free,Everyone,Sports,2018-06-11,4.2.2,4.0.3 and up,232423.0,False,0.0,0.675
"CBS Sports App - Scores, News, Stats & Watch Live",SPORTS,4.3,91031.0,"5,000,000+",Free,Everyone,Sports,2018-08-04,Varies with device,5.0 and up,91031.0,False,0.0,0.640625
"Hole19: Golf GPS App, Rangefinder & Scorecard",SPORTS,4.4,6106.0,"100,000+",Free,Everyone,Sports,2018-08-01,Varies with device,Varies with device,6106.0,False,0.0,0.9473684210526315
"CBS Sports App - Scores, News, Stats & Watch Live",SPORTS,4.3,91031.0,"5,000,000+",Free,Everyone,Sports,2018-08-04,Varies with device,5.0 and up,91031.0,False,0.0,0.640625
CBS Sports Fantasy,SPORTS,4.0,43611.0,"1,000,000+",Free,Everyone,Sports,2018-06-27,3.17.0+3,5.0 and up,43611.0,False,0.0,0.6296296296296297
"CBS Sports App - Scores, News, Stats & Watch Live",SPORTS,4.3,91031.0,"5,000,000+",Free,Everyone,Sports,2018-08-04,Varies with device,5.0 and up,91031.0,False,0.0,0.640625
Golf Channel,SPORTS,4.1,19230.0,"1,000,000+",Free,Everyone,Sports,2018-05-30,4.5.19.56,4.1 and up,19230.0,False,0.0,0.3
"GolfNow: Tee Time Deals at Golf Courses, Golf GPS",SPORTS,4.5,26102.0,"1,000,000+",Free,Everyone,Sports,2018-05-03,Varies with device,Varies with device,26102.0,False,0.0,0.7631578947368421
Golf GPS by SwingxSwing,SPORTS,4.6,37167.0,"1,000,000+",Free,Everyone,Sports,2018-07-30,Varies with device,4.4 and up,37167.0,False,0.0,0.8
Golfshot: Golf GPS + Tee Times,SPORTS,4.3,7543.0,"500,000+",Free,Everyone,Sports,2018-07-11,1.31.0,4.1 and up,7543.0,False,0.0,0.75
Golf GPS Rangefinder: Golf Pad,SPORTS,4.6,13098.0,"1,000,000+",Free,Everyone,Sports,2018-07-28,Varies with device,Varies with device,13098.0,False,0.0,0.7948717948717948
"Hole19: Golf GPS App, Rangefinder & Scorecard",SPORTS,4.4,6106.0,"100,000+",Free,Everyone,Sports,2018-08-01,Varies with device,Varies with device,6106.0,False,0.0,0.9473684210526315
GolfLogix GPS + Putt Breaks,SPORTS,4.0,11085.0,"1,000,000+",Free,Everyone,Sports,2018-06-21,8.9.3,4.0.3 and up,11085.0,False,0.0,0.38461538461538464
Golfshot Plus: Golf GPS,SPORTS,4.1,3387.0,"50,000+",Paid,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,3387.0,False,29.99,0.75
FanDuel: Daily Fantasy Sports,SPORTS,4.6,29673.0,"1,000,000+",Free,Mature 17+,Sports,2018-08-06,2.46.1,5.0 and up,29673.0,False,0.0,0.7272727272727273
DraftKings - Daily Fantasy Sports,SPORTS,4.5,50017.0,"1,000,000+",Free,Adults only 18+,Sports,2018-07-24,3.21.324,4.4 and up,50017.0,False,0.0,0.75
Fantasy Football Manager (FPL),SPORTS,4.4,63650.0,"1,000,000+",Free,Everyone,Sports,2018-08-03,7.0.2,4.1 and up,63650.0,False,0.0,0.7058823529411765
Fantasy Football,SPORTS,3.5,50179.0,"1,000,000+",Free,Everyone,Sports,2018-08-02,2.5.7.1,5.0 and up,50179.0,False,0.0,0.4492753623188406
CBS Sports Fantasy,SPORTS,4.0,43611.0,"1,000,000+",Free,Everyone,Sports,2018-06-27,3.17.0+3,5.0 and up,43611.0,False,0.0,0.6296296296296297
"CBS Sports App - Scores, News, Stats & Watch Live",SPORTS,4.3,91033.0,"5,000,000+",Free,Everyone,Sports,2018-08-04,Varies with device,5.0 and up,91033.0,False,0.0,0.640625
"CBS Sports App - Scores, News, Stats & Watch Live",SPORTS,4.3,91033.0,"5,000,000+",Free,Everyone,Sports,2018-08-04,Varies with device,5.0 and up,91033.0,False,0.0,0.640625
"FOX Sports: Live Streaming, Scores & News",SPORTS,4.0,28895.0,"5,000,000+",Free,Teen,Sports,2018-08-02,4.4.15,5.0 and up,28895.0,False,0.0,0.6666666666666666
850 Sports News Digest,SPORTS,4.6,539.0,"10,000+",Free,Everyone,Sports,2016-08-23,Varies with device,Varies with device,539.0,False,0.0,0.9743589743589743
"FIFA - Tournaments, Soccer News & Live Scores",SPORTS,4.2,342912.0,"10,000,000+",Free,Everyone,Sports,2018-08-03,4.3.1,4.4 and up,342912.0,False,0.0,0.5128205128205128
365Scores - Live Scores,SPORTS,4.6,666521.0,"10,000,000+",Free,Everyone,Sports,2018-07-29,5.5.9,4.1 and up,666521.0,False,0.0,0.7142857142857143
Cricbuzz - Live Cricket Scores & News,SPORTS,4.5,838765.0,"50,000,000+",Free,Everyone,Sports,2018-05-18,Varies with device,Varies with device,838765.0,False,0.0,0.6842105263157895
Fantasy Football & NFL News,SPORTS,4.5,2943.0,"100,000+",Free,Everyone,Sports,2018-05-15,6.1.3,2.3.3 and up,2943.0,False,0.0,0.8529411764705882
Golfshot: Golf GPS + Tee Times,SPORTS,4.3,7543.0,"500,000+",Free,Everyone,Sports,2018-07-11,1.31.0,4.1 and up,7543.0,False,0.0,0.75
BBC Sport,SPORTS,4.2,18679.0,"1,000,000+",Free,Everyone,Sports,2018-04-25,Varies with device,Varies with device,18679.0,False,0.0,0.673469387755102
"CBS Sports App - Scores, News, Stats & Watch Live",SPORTS,4.3,91033.0,"5,000,000+",Free,Everyone,Sports,2018-08-04,Varies with device,5.0 and up,91033.0,False,0.0,0.640625
"FOX Sports: Live Streaming, Scores & News",SPORTS,4.0,28895.0,"5,000,000+",Free,Teen,Sports,2018-08-02,4.4.15,5.0 and up,28895.0,False,0.0,0.6666666666666666
Fantasy Football,SPORTS,3.5,50179.0,"1,000,000+",Free,Everyone,Sports,2018-08-02,2.5.7.1,5.0 and up,50179.0,False,0.0,0.4492753623188406
"Expedia Hotels, Flights & Car Rental Travel Deals",TRAVEL_AND_LOCAL,4.1,136626.0,"10,000,000+",Free,Everyone,Travel & Local,2018-08-06,18.30.0,5.0 and up,136626.0,False,0.0,0.453125
Hopper - Watch & Book Flights,TRAVEL_AND_LOCAL,4.4,52029.0,"5,000,000+",Free,Everyone,Travel & Local,2018-06-29,Varies with device,5.0 and up,52029.0,False,0.0,0.7105263157894737
CityMaps2Go Plan Trips Travel Guide Offline Maps,TRAVEL_AND_LOCAL,4.3,64713.0,"1,000,000+",Free,Everyone,Travel & Local,2018-06-09,10.9.8 (Play),5.0 and up,64713.0,False,0.0,0.8
Hotels.com: Book Hotel Rooms & Find Vacation Deals,TRAVEL_AND_LOCAL,4.5,260121.0,"10,000,000+",Free,Everyone,Travel & Local,2018-07-04,Varies with device,Varies with device,260121.0,False,0.0,0.5735294117647058
Booking.com Travel Deals,TRAVEL_AND_LOCAL,4.7,1830388.0,"100,000,000+",Free,Everyone,Travel & Local,2018-08-06,Varies with device,Varies with device,1830388.0,False,0.0,0.45
Hostelworld: Hostels & Cheap Hotels Travel App,TRAVEL_AND_LOCAL,4.4,17878.0,"1,000,000+",Free,Everyone,Travel & Local,2018-07-16,6.7.1,4.1 and up,17878.0,False,0.0,0.6461538461538462
Google Trips - Travel Planner,TRAVEL_AND_LOCAL,4.1,26871.0,"5,000,000+",Free,Everyone,Travel & Local,2018-07-26,1.10.0.205086730,4.1 and up,26871.0,False,0.0,1.0
Airbnb,TRAVEL_AND_LOCAL,4.4,359403.0,"10,000,000+",Free,Everyone,Travel & Local,2018-08-02,Varies with device,Varies with device,359403.0,False,0.0,0.5806451612903226
GPS Map Free,TRAVEL_AND_LOCAL,4.0,33782.0,"5,000,000+",Free,Everyone,Travel & Local,2018-07-11,4.6,4.0 and up,33782.0,False,0.0,1.0
Google Earth,TRAVEL_AND_LOCAL,4.3,2338655.0,"100,000,000+",Free,Everyone,Travel & Local,2018-06-18,9.2.17.13,4.1 and up,2338655.0,False,0.0,0.6052631578947368
GasBuddy: Find Cheap Gas,TRAVEL_AND_LOCAL,4.6,751551.0,"10,000,000+",Free,Mature 17+,Travel & Local,2018-08-02,5.2.0 21127,4.4 and up,751551.0,False,0.0,0.725
"AT&T Navigator: Maps, Traffic",TRAVEL_AND_LOCAL,3.6,32862.0,"10,000,000+",Free,Everyone,Travel & Local,2016-12-06,5.10.6.2.8466393,4.1 and up,32862.0,False,0.0,0.5517241379310345
Google Street View,TRAVEL_AND_LOCAL,4.2,2129689.0,"1,000,000,000+",Free,Everyone,Travel & Local,2018-08-06,Varies with device,Varies with device,2129689.0,False,0.0,0.0
AirAsia,TRAVEL_AND_LOCAL,3.9,98585.0,"10,000,000+",Free,Everyone,Travel & Local,2018-07-16,5.0.4,4.4 and up,98585.0,False,0.0,0.38095238095238093
"Expedia Hotels, Flights & Car Rental Travel Deals",TRAVEL_AND_LOCAL,4.1,136633.0,"10,000,000+",Free,Everyone,Travel & Local,2018-08-06,18.30.0,5.0 and up,136633.0,False,0.0,0.453125
Goibibo - Flight Hotel Bus Car IRCTC Booking App,TRAVEL_AND_LOCAL,4.3,459851.0,"10,000,000+",Free,Everyone,Travel & Local,2018-08-01,3.9.7,4.3 and up,459851.0,False,0.0,0.7105263157894737
Allegiant,TRAVEL_AND_LOCAL,3.1,5572.0,"1,000,000+",Free,Everyone,Travel & Local,2018-07-12,5.16.1,4.4 and up,5572.0,False,0.0,0.6666666666666666
Amtrak,TRAVEL_AND_LOCAL,3.7,16815.0,"1,000,000+",Free,Everyone,Travel & Local,2018-07-15,3.1.3,5.0 and up,16815.0,False,0.0,0.28205128205128205
Flight & Hotel Booking App - ixigo,TRAVEL_AND_LOCAL,4.4,45562.0,"5,000,000+",Free,Everyone,Travel & Local,2018-07-30,4.0.9.1,4.1 and up,45562.0,False,0.0,0.6363636363636364
Foursquare Swarm: Check In,TRAVEL_AND_LOCAL,3.9,421800.0,"10,000,000+",Free,Teen,Travel & Local,2018-07-27,Varies with device,Varies with device,421800.0,False,0.0,0.3103448275862069
Flightradar24 Flight Tracker,TRAVEL_AND_LOCAL,4.3,171889.0,"10,000,000+",Free,Everyone,Travel & Local,2018-07-18,7.8.0,Varies with device,171889.0,False,0.0,0.8125
Fly Delta,TRAVEL_AND_LOCAL,3.7,27560.0,"5,000,000+",Free,Everyone,Travel & Local,2018-07-31,4.13.2,5.0 and up,27560.0,False,0.0,0.6619718309859155
2GIS: directory & navigator,TRAVEL_AND_LOCAL,4.5,768833.0,"50,000,000+",Free,Everyone,Travel & Local,2018-07-30,Varies with device,Varies with device,768833.0,False,0.0,0.575
Booking.com Travel Deals,TRAVEL_AND_LOCAL,4.7,1830387.0,"100,000,000+",Free,Everyone,Travel & Local,2018-08-06,Varies with device,Varies with device,1830387.0,False,0.0,0.45
American Airlines,TRAVEL_AND_LOCAL,3.7,16980.0,"5,000,000+",Free,Everyone,Travel & Local,2018-07-18,Varies with device,Varies with device,16980.0,False,0.0,0.46511627906976744
Find Dining Restaurant Finder,TRAVEL_AND_LOCAL,4.1,427.0,"100,000+",Free,Everyone,Travel & Local,2016-03-21,1.2.1,4.1 and up,427.0,False,0.0,0.8571428571428571
Hipmunk Hotels & Flights,TRAVEL_AND_LOCAL,4.3,16734.0,"1,000,000+",Free,Everyone,Travel & Local,2018-07-31,8.8.2,5.0 and up,16734.0,False,0.0,0.8571428571428571
"Expedia Hotels, Flights & Car Rental Travel Deals",TRAVEL_AND_LOCAL,4.1,136626.0,"10,000,000+",Free,Everyone,Travel & Local,2018-08-06,18.30.0,5.0 and up,136626.0,False,0.0,0.453125
CWT To Go,TRAVEL_AND_LOCAL,4.4,20313.0,"100,000+",Free,Everyone,Travel & Local,2018-08-05,17.7.8,4.4 and up,20313.0,False,0.0,0.7368421052631579
British Airways,TRAVEL_AND_LOCAL,4.2,25740.0,"1,000,000+",Free,Everyone,Travel & Local,2018-07-24,4.20,4.4 and up,25740.0,False,0.0,0.5909090909090909
Cheap Flights & Hotels momondo,TRAVEL_AND_LOCAL,4.2,42546.0,"5,000,000+",Free,Everyone,Travel & Local,2018-04-25,7.6.5,4.4 and up,42546.0,False,0.0,0.6153846153846154
"CheapTickets – Hotels, Flights & Travel Deals",TRAVEL_AND_LOCAL,4.4,6925.0,"1,000,000+",Free,Everyone,Travel & Local,2018-07-25,Varies with device,Varies with device,6925.0,False,0.0,0.7297297297297297
Hopper - Watch & Book Flights,TRAVEL_AND_LOCAL,4.4,52028.0,"5,000,000+",Free,Everyone,Travel & Local,2018-06-29,Varies with device,5.0 and up,52028.0,False,0.0,0.7105263157894737
Flights,TRAVEL_AND_LOCAL,4.4,18039.0,"1,000,000+",Free,Everyone,Travel & Local,2018-07-26,3.6.6,4.1 and up,18039.0,False,0.0,0.5769230769230769
Fly Delta,TRAVEL_AND_LOCAL,3.7,27560.0,"5,000,000+",Free,Everyone,Travel & Local,2018-07-31,4.13.2,5.0 and up,27560.0,False,0.0,0.6619718309859155
American Airlines,TRAVEL_AND_LOCAL,3.7,16980.0,"5,000,000+",Free,Everyone,Travel & Local,2018-07-18,Varies with device,Varies with device,16980.0,False,0.0,0.46511627906976744
Cheapflights – Flight Search,TRAVEL_AND_LOCAL,4.4,47780.0,"5,000,000+",Free,Everyone,Travel & Local,2018-07-31,Varies with device,Varies with device,47780.0,False,0.0,0.717948717948718
Choice Hotels,TRAVEL_AND_LOCAL,4.4,17915.0,"1,000,000+",Free,Everyone,Travel & Local,2018-07-18,Varies with device,Varies with device,17915.0,False,0.0,0.7
Couchsurfing Travel App,TRAVEL_AND_LOCAL,4.4,61776.0,"1,000,000+",Free,Teen,Travel & Local,2018-07-10,Varies with device,Varies with device,61776.0,False,0.0,0.7435897435897436
Hotwire Hotel & Car Rental App,TRAVEL_AND_LOCAL,4.3,10323.0,"1,000,000+",Free,Everyone,Travel & Local,2018-07-19,Varies with device,Varies with device,10323.0,False,0.0,0.48484848484848486
"Expedia Hotels, Flights & Car Rental Travel Deals",TRAVEL_AND_LOCAL,4.1,136626.0,"10,000,000+",Free,Everyone,Travel & Local,2018-08-06,18.30.0,5.0 and up,136626.0,False,0.0,0.453125
Hotels.com: Book Hotel Rooms & Find Vacation Deals,TRAVEL_AND_LOCAL,4.5,260133.0,"10,000,000+",Free,Everyone,Travel & Local,2018-07-04,Varies with device,Varies with device,260133.0,False,0.0,0.5735294117647058
Booking.com Travel Deals,TRAVEL_AND_LOCAL,4.7,1830388.0,"100,000,000+",Free,Everyone,Travel & Local,2018-08-06,Varies with device,Varies with device,1830388.0,False,0.0,0.45
HotelTonight: Book amazing deals at great hotels,TRAVEL_AND_LOCAL,4.4,57573.0,"5,000,000+",Free,Everyone,Travel & Local,2018-07-31,Varies with device,Varies with device,57573.0,False,0.0,0.7322834645669292
Hostelworld: Hostels & Cheap Hotels Travel App,TRAVEL_AND_LOCAL,4.4,17878.0,"1,000,000+",Free,Everyone,Travel & Local,2018-07-16,6.7.1,4.1 and up,17878.0,False,0.0,0.6461538461538462
Airbnb,TRAVEL_AND_LOCAL,4.4,359560.0,"10,000,000+",Free,Everyone,Travel & Local,2018-08-02,Varies with device,Varies with device,359560.0,False,0.0,0.5806451612903226
Hotels Combined - Cheap deals,TRAVEL_AND_LOCAL,4.1,17202.0,"5,000,000+",Free,Everyone,Travel & Local,2017-11-13,4.9.2,4.1 and up,17202.0,False,0.0,0.4166666666666667
Agoda – Hotel Booking Deals,TRAVEL_AND_LOCAL,4.6,263525.0,"10,000,000+",Free,Everyone,Travel & Local,2018-08-04,Varies with device,Varies with device,263525.0,False,0.0,0.8571428571428571
Ascape VR: 360° Virtual Travel,TRAVEL_AND_LOCAL,4.1,890.0,"100,000+",Free,Everyone,Travel & Local;Action & Adventure,2017-08-09,4.0.38,4.4 and up,890.0,False,0.0,0.5555555555555556
Cheap hotel deals and discounts — Hotellook,TRAVEL_AND_LOCAL,4.5,7153.0,"1,000,000+",Free,Everyone,Travel & Local,2018-07-30,Varies with device,Varies with device,7153.0,False,0.0,0.6153846153846154
HotelTonight: Book amazing deals at great hotels,TRAVEL_AND_LOCAL,4.4,57573.0,"5,000,000+",Free,Everyone,Travel & Local,2018-07-31,Varies with device,Varies with device,57573.0,False,0.0,0.7322834645669292
GPS Status & Toolbox,TRAVEL_AND_LOCAL,4.5,149723.0,"10,000,000+",Free,Everyone,Travel & Local,2018-06-13,8.1.171,4.0 and up,149723.0,False,0.0,0.7428571428571429
Airport + Flight Tracker Radar,TRAVEL_AND_LOCAL,4.2,6762.0,"1,000,000+",Free,Everyone,Travel & Local,2015-07-14,8.0,4.0 and up,6762.0,False,0.0,0.5909090909090909
DreamTrips,TRAVEL_AND_LOCAL,4.7,9971.0,"500,000+",Free,Teen,Travel & Local,2018-08-06,1.28.1,5.0 and up,9971.0,False,0.0,0.6176470588235294
Google Street View,TRAVEL_AND_LOCAL,4.2,2129707.0,"1,000,000,000+",Free,Everyone,Travel & Local,2018-08-06,Varies with device,Varies with device,2129707.0,False,0.0,0.0
Google,TOOLS,4.4,8033493.0,"1,000,000,000+",Free,Everyone,Tools,2018-08-03,Varies with device,Varies with device,8033493.0,False,0.0,0.7368421052631579
Google Translate,TOOLS,4.4,5745093.0,"500,000,000+",Free,Everyone,Tools,2018-08-04,Varies with device,Varies with device,5745093.0,False,0.0,1.0
Cache Cleaner-DU Speed Booster (booster & cleaner),TOOLS,4.5,12759663.0,"100,000,000+",Free,Everyone,Tools,2018-07-25,3.1.2,4.0 and up,12759663.0,False,0.0,0.6153846153846154
Device Help,TOOLS,4.2,28860.0,"100,000,000+",Free,Everyone,Tools,2018-07-18,Varies with device,Varies with device,28860.0,False,0.0,0.5405405405405406
Account Manager,TOOLS,4.1,76604.0,"100,000,000+",Free,Everyone,Tools,2016-07-27,Varies with device,Varies with device,76604.0,False,0.0,0.3333333333333333
File Manager,TOOLS,4.6,739329.0,"50,000,000+",Free,Everyone,Tools,2018-04-17,Varies with device,Varies with device,739329.0,False,0.0,0.2727272727272727
"Calculator - free calculator, multi calculator app",TOOLS,4.6,25592.0,"10,000,000+",Free,Everyone,Tools,2018-07-31,v8.0.1.8.0629.1,4.2 and up,25592.0,False,0.0,0.25
ASUS Sound Recorder,TOOLS,4.5,34126.0,"10,000,000+",Free,Everyone,Tools,2018-07-13,Varies with device,Varies with device,34126.0,False,0.0,0.8125
Files Go by Google: Free up space on your phone,TOOLS,4.6,315585.0,"10,000,000+",Free,Everyone,Tools,2018-07-18,1.0.204375696,5.0 and up,315585.0,False,0.0,0.7352941176470589
File Manager -- Take Command of Your Files Easily,TOOLS,4.2,127223.0,"10,000,000+",Free,Everyone,Tools,2018-08-03,v7.0.7.1.0625.1_06_0629,5.0 and up,127223.0,False,0.0,0.45454545454545453
HTC Lock Screen,TOOLS,4.1,28250.0,"10,000,000+",Free,Everyone,Tools,2017-03-21,Varies with device,Varies with device,28250.0,False,0.0,0.3076923076923077
Gboard - the Google Keyboard,TOOLS,4.2,1859115.0,"500,000,000+",Free,Everyone,Tools,2018-07-31,Varies with device,Varies with device,1859115.0,False,0.0,0.5263157894736842
AT&T Smart Wi-Fi,TOOLS,3.9,18513.0,"10,000,000+",Free,Everyone,Tools,2018-04-26,3.2,4.1 and up,18513.0,False,0.0,0.55
HTC Sense Input,TOOLS,3.4,17030.0,"10,000,000+",Free,Everyone,Tools,2017-05-12,Varies with device,Varies with device,17030.0,False,0.0,0.375
App vault,TOOLS,3.4,25094.0,"10,000,000+",Free,Everyone,Tools,2018-07-18,Varies with device,Varies with device,25094.0,False,0.0,0.38095238095238093
DuraSpeed,TOOLS,3.8,5431.0,"10,000,000+",Free,Everyone,Tools,2017-11-13,1.5.0,6.0 and up,5431.0,False,0.0,0.35135135135135137
HTC Sense Input-AR,TOOLS,3.8,1420.0,"100,000+",Free,Everyone,Tools,2014-04-22,9.7.753080,4.1 and up,1420.0,False,0.0,0.475
Digital Alarm Clock,TOOLS,4.2,118439.0,"10,000,000+",Free,Everyone,Tools,2018-06-19,10.4,4.4 and up,118439.0,False,0.0,0.8309859154929577
Alarm Clock Free,TOOLS,4.0,59973.0,"10,000,000+",Free,Everyone,Tools,2018-03-16,1.2.5,4.0 and up,59973.0,False,0.0,0.5588235294117647
Alarm Clock,TOOLS,4.3,114788.0,"5,000,000+",Free,Everyone,Tools,2018-01-22,Varies with device,Varies with device,114788.0,False,0.0,0.6111111111111112
High-Powered Flashlight,TOOLS,4.5,429580.0,"10,000,000+",Free,Everyone,Tools,2018-03-16,Varies with device,Varies with device,429580.0,False,0.0,0.7058823529411765
Flashlight & LED Torch,TOOLS,4.3,111507.0,"10,000,000+",Free,Everyone,Tools,2017-12-29,Varies with device,Varies with device,111507.0,False,0.0,0.4
Color Flashlight,TOOLS,4.2,472904.0,"50,000,000+",Free,Everyone,Tools,2017-12-14,Varies with device,Varies with device,472904.0,False,0.0,0.6363636363636364
Flashlight,TOOLS,4.7,115409.0,"10,000,000+",Free,Everyone,Tools,2018-08-06,Varies with device,Varies with device,115409.0,False,0.0,0.8
"CM Flashlight (Compass, SOS)",TOOLS,4.4,166367.0,"5,000,000+",Free,Everyone,Tools,2018-05-25,1.4.0,2.3 and up,166367.0,False,0.0,1.0
Flashlight HD LED,TOOLS,4.3,618918.0,"50,000,000+",Free,Everyone,Tools,2018-07-28,Varies with device,Varies with device,618918.0,False,0.0,0.9310344827586207
Flashlight - Torch LED Light,TOOLS,4.4,192661.0,"10,000,000+",Free,Everyone,Tools,2018-07-07,2.4.1,4.1 and up,192661.0,False,0.0,0.7
Brightest LED Flashlight,TOOLS,4.5,60571.0,"5,000,000+",Free,Everyone,Tools,2018-07-02,Varies with device,Varies with device,60571.0,False,0.0,0.8125
Brightest Flashlight Free ®,TOOLS,4.7,1335799.0,"50,000,000+",Free,Everyone,Tools,2017-10-27,2.5.2,4.2 and up,1335799.0,False,0.0,1.0
Fraction Calculator Plus Free,TOOLS,4.5,148506.0,"5,000,000+",Free,Everyone,Tools,2018-07-15,Varies with device,Varies with device,148506.0,False,0.0,0.7741935483870968
Calculator Plus Free,TOOLS,4.6,679912.0,"10,000,000+",Free,Everyone,Tools,2018-07-27,Varies with device,Varies with device,679912.0,False,0.0,1.0
CALCU™ Stylish Calculator Free,TOOLS,4.7,152692.0,"5,000,000+",Free,Everyone,Tools,2018-07-07,3.5.6,4.1 and up,152692.0,False,0.0,0.7105263157894737
Calculator with Percent (Free),TOOLS,4.8,48211.0,"1,000,000+",Free,Everyone,Tools,2017-11-18,32.1,4.1 and up,48211.0,False,0.0,0.5
Graphing Calculator,TOOLS,3.9,12388.0,"1,000,000+",Free,Everyone,Tools,2016-04-01,1.17,2.3 and up,12388.0,False,0.0,0.6582278481012658
ConvertPad - Unit Converter,TOOLS,4.4,90831.0,"10,000,000+",Free,Everyone,Tools,2017-06-18,3.1.00,4.2 and up,90831.0,False,0.0,0.725
Age Calculator,TOOLS,4.4,24265.0,"1,000,000+",Free,Everyone,Tools,2017-07-25,4.0.6,4.0.3 and up,24265.0,False,0.0,0.59375
EzCalculator,TOOLS,4.1,1657.0,"100,000+",Free,Everyone,Tools,2017-09-17,2.1.0,5.0 and up,1657.0,False,0.0,0.7894736842105263
Hideman VPN,TOOLS,4.1,88675.0,"5,000,000+",Free,Everyone,Tools,2018-07-24,6.0.1,4.0 and up,88675.0,False,0.0,0.3870967741935484
Fast Secure VPN,TOOLS,4.3,56848.0,"1,000,000+",Free,Everyone,Tools,2018-05-18,1.6.11,4.1 and up,56848.0,False,0.0,0.5211267605633803
Free & Premium VPN - FinchVPN,TOOLS,4.2,19096.0,"1,000,000+",Free,Everyone,Tools,2018-07-05,2.0.2,4.1 and up,19096.0,False,0.0,0.6774193548387096
Hotspot Shield Free VPN Proxy & Wi-Fi Security,TOOLS,4.2,1116393.0,"50,000,000+",Free,Everyone,Tools,2018-08-06,6.1.0,4.1 and up,1116393.0,False,0.0,0.5
FREEDOME VPN Unlimited anonymous Wifi Security,TOOLS,4.3,39833.0,"1,000,000+",Free,Everyone,Tools,2018-07-09,2.5.1.7592,4.0.3 and up,39833.0,False,0.0,0.45454545454545453
Gboard - the Google Keyboard,TOOLS,4.2,1859109.0,"500,000,000+",Free,Everyone,Tools,2018-07-31,Varies with device,Varies with device,1859109.0,False,0.0,0.5263157894736842
"GO Keyboard - Cute Emojis, Themes and GIFs",TOOLS,4.5,4594198.0,"100,000,000+",Free,Everyone,Tools,2018-07-31,Varies with device,Varies with device,4594198.0,False,0.0,0.5172413793103449
Google Handwriting Input,TOOLS,4.3,94427.0,"10,000,000+",Free,Everyone,Tools,2018-08-02,Varies with device,Varies with device,94427.0,False,0.0,0.5526315789473685
